@relation pima_diabetes
@attribute '规则0' numeric
@attribute '规则1' numeric
@attribute '规则2' numeric
@attribute '规则3' numeric
@attribute '规则4' numeric
@attribute '规则5' numeric
@attribute '规则6' numeric
@attribute '规则7' numeric
@attribute '规则8' numeric
@attribute '规则9' numeric
@attribute '规则10' numeric
@attribute '规则11' numeric
@attribute '规则12' numeric
@attribute '规则13' numeric
@attribute '规则14' numeric
@attribute '规则15' numeric
@attribute '规则16' numeric
@attribute '规则17' numeric
@attribute '规则18' numeric
@attribute '规则19' numeric
@attribute '规则20' numeric
@attribute '规则21' numeric
@attribute '规则22' numeric
@attribute '规则23' numeric
@attribute '规则24' numeric
@attribute '规则25' numeric
@attribute '规则26' numeric
@attribute '规则27' numeric
@attribute '规则28' numeric
@attribute '规则29' numeric
@attribute '规则30' numeric
@attribute '规则31' numeric
@attribute '规则32' numeric
@attribute '规则33' numeric
@attribute '规则34' numeric
@attribute '规则35' numeric
@attribute '规则36' numeric
@attribute '规则37' numeric
@attribute '规则38' numeric
@attribute '规则39' numeric
@attribute '规则40' numeric
@attribute '规则41' numeric
@attribute '规则42' numeric
@attribute '规则43' numeric
@attribute '规则44' numeric
@attribute '规则45' numeric
@attribute '规则46' numeric
@attribute '规则47' numeric
@attribute '规则48' numeric
@attribute '规则49' numeric
@attribute '规则50' numeric
@attribute '规则51' numeric
@attribute '规则52' numeric
@attribute '规则53' numeric
@attribute '规则54' numeric
@attribute '规则55' numeric
@attribute '规则56' numeric
@attribute '规则57' numeric
@attribute '规则58' numeric
@attribute '规则59' numeric
@attribute '规则60' numeric
@attribute '规则61' numeric
@attribute '规则62' numeric
@attribute '规则63' numeric
@attribute '规则64' numeric
@attribute '规则65' numeric
@attribute '规则66' numeric
@attribute '规则67' numeric
@attribute '规则68' numeric
@attribute '规则69' numeric
@attribute '规则70' numeric
@attribute '规则71' numeric
@attribute '规则72' numeric
@attribute '规则73' numeric
@attribute '规则74' numeric
@attribute '规则75' numeric
@attribute '规则76' numeric
@attribute '规则77' numeric
@attribute '规则78' numeric
@attribute '规则79' numeric
@attribute '规则80' numeric
@attribute '规则81' numeric
@attribute '规则82' numeric
@attribute '规则83' numeric
@attribute '规则84' numeric
@attribute '规则85' numeric
@attribute '规则86' numeric
@attribute '规则87' numeric
@attribute '规则88' numeric
@attribute '规则89' numeric
@attribute '规则90' numeric
@attribute '规则91' numeric
@attribute '规则92' numeric
@attribute '规则93' numeric
@attribute '规则94' numeric
@attribute '规则95' numeric
@attribute '规则96' numeric
@attribute '规则97' numeric
@attribute '规则98' numeric
@attribute '规则99' numeric
@attribute '规则100' numeric
@data
0.001891,0.002473,0.001891,0.002182,0.001018,0.000582,0.001746,0.001309,0.000436,0.002619,0.000582,0.000436,0.000873,0.000436,0.000727,0.001164,0.000727,0.000727,0.000436,0.000873,0.000302,0.001164,0.000727,0.000727,0.000727,0.000191,0.000145,0.000436,0.000291,0.000291,0.000436,0.000291,0.000436,0.000436,0.000436,0.000145,0.000873,0.000145,0.000145,0.000668,0.000436,0.000727,0.000727,0.000191,0.000436,0.000873,0.001309,8.90E-05,0.000873,0.000291,0.000145,0,0.000436,0.000436,0.000119,0.000727,0.000291,0.000535,0,0,0.000145,0.000291,0.001455,0.000145,0.001057,0.000436,0,8.90E-05,0.000873,8.90E-05,0,0,9.60E-05,0.000145,0.000151,0.000151,8.90E-05,0,0,0,0.00011,0.000453,0.000151,0.001772,0.000145,0.002473,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,0.000436,0,0,0.001564,0.000604,unsucc
0.002844,0.001733,0.00231,0.001333,0.002621,0.001511,0.001333,0.001155,0.001288,0.000889,0.000666,0.000311,0.001733,0.000222,0.001333,0.001511,0.001111,0.0012,0.000178,0.000267,4.40E-05,0.000933,0.000755,4.40E-05,4.40E-05,0.000437,0.000133,0.000444,0.000311,0.000711,0.000178,0.000489,0.0004,4.40E-05,0.0008,0.000578,0.000311,0.000355,0.000533,0.0012,0.000133,0.000711,0.000444,0.000175,0.000178,0.000222,4.40E-05,0.000166,0.000444,0.0004,0.000178,0,0.000311,0.000311,0.000119,0.0004,0.000622,0.000535,0.001006,4.40E-05,0.000933,8.90E-05,8.90E-05,8.70E-05,0.000355,0.000133,0,0.000166,0.000267,0.000875,0.000875,0,9.60E-05,0.000222,0.000133,0.000215,0.000166,0,0.000114,0,0.00011,0.000178,8.90E-05,0.001772,8.70E-05,0.000256,0.002685,0,4.40E-05,0.001668,0.002527,0.002527,0,4.40E-05,0,0.000578,0,4.20E-05,0.000166,0.000604,unsucc
0.002785,0.003133,0.001393,0.001393,0.001044,0.002437,0.001567,0.001218,0.001915,0.000522,0.000696,0.000348,0.000348,0.001393,0.001567,0.000522,0.00087,0.000696,0.001044,0.000696,0.001736,0.000522,0.000522,0.000348,0.001044,0.000174,0.000522,0.001044,0.000522,0.000348,0.000696,0.000174,0.000174,0.000522,0.001044,0.000289,0.000348,0.000348,0.000174,0.001061,0.001044,0.000289,0.000522,9.40E-05,0.000174,0.000434,0.000174,0,0.000289,0.000522,0.000434,0,0.000348,0.000696,0,0.000348,0.000145,0,0,0,0.000348,0.00087,0.000174,0.000289,0.000348,0.000289,0.000141,0,0.000174,0,0.000176,0,0.000182,0.000174,0.000145,0.000165,0.000186,0,0.000118,0,0,0.000174,0.000348,0,0.000289,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.00302,0.000174,0.004455,0.00092,0,0,succ
0.001947,0.002832,0.004426,0.001593,0.000885,0.001239,0.000354,0.001947,0.000354,0.001593,0.001593,0.000177,0.001239,0.001239,0.000708,0.001239,0.000787,0.001239,0.000177,0.001062,0.000177,0.000177,0.000177,0.000531,0.001593,0.000175,0.000354,0.000354,0.000708,0.000531,0.000354,0.000354,0.000354,0.000354,0.000531,0.000354,0.000708,0.000177,0.000354,0.000708,0.0007,0.000708,0.001062,0.000177,0.000177,0.000177,0.000885,8.90E-05,0.000177,0.001062,0.001062,0,0.000177,0.000531,0,0.000354,0.000177,0,0,0,0.000177,0.000708,0.000177,0.000177,0.000354,0.000354,0,8.90E-05,8.70E-05,8.90E-05,0,0,9.60E-05,0.000885,0.000373,0,8.90E-05,0,0,0,0.00011,0.000177,0.000177,0.001772,0.000177,0,0,0,8.70E-05,0.001668,0,0,0,0.00044,0,0.000175,0,0,0.001564,0.002896,unsucc
0.004876,0.003031,0.002768,0.002109,0.002109,0.001186,0.002109,0.000791,0.000527,0.000527,0.002109,0.000264,0.002899,0.001318,0.000791,0.000791,0.000923,0.000659,0.00271,0.001713,0.001296,0.000132,0.000395,0.000527,0.000527,0.000943,0.000132,0.000132,0.000659,0.000659,0.000527,0.000264,0.000395,0.000527,0.000395,0.000132,0.000659,0.000236,0.000707,0.000132,0.001414,0.000791,0.000395,0.000118,0.000132,0.000132,0.000132,0,0.000236,0.000527,0.000132,0,0.000264,0.000395,0,0.000527,0.000395,0,0,0,0.000527,0.000264,0.000236,0.000118,0.000132,0.000132,0,0,0.000264,0,0,0,0,0.000167,0.000395,0.000138,0,0,0.000118,0,0,0.000527,0.000264,0,0.000118,0,0,0,0.000139,0,0,0,0,0,0,0.001186,0,0,0,0,succ
0.002402,0.002402,0.000801,0.001441,0.001281,0.001441,0.00064,0.000961,0.00064,0.00032,0.001441,0.00048,0.001121,0.00064,0.000801,0.00032,0.001281,0.00048,0.00048,0.00048,0.000801,0.00064,0.00016,0.00048,0.00048,0.001441,0.000801,0.00048,0.00032,0.00048,0.00016,0.000979,0.00032,0.00032,0.000967,0.00064,0.00064,0.00048,0.00016,0.00016,0.000961,0.00064,0.00048,0.00016,0.000121,0.00016,0.00064,0,0.00016,0.001281,0.000363,0,0.00048,0.000961,0,0.000801,0.00032,0,0,0,0.00032,0.00016,0.00016,0.000121,0.000801,0.00032,0.000141,0,0.00016,0,0.000176,0,0.000182,0.00016,0.000419,0.000165,0.000186,0,0.000118,0,0,0.00016,0.00016,0,0.000121,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.000719,0.00064,0.004455,0.00092,0,0,succ
0.002707,0.001263,0.001444,0.002617,0.001985,0.000632,0.001534,0.000361,0.000541,0.002075,9.00E-05,0.000271,0.000812,0.000361,0.000541,0.000722,0.000271,0.000902,0.000541,0.00018,9.00E-05,0.000632,0.000541,0.000271,9.00E-05,9.00E-05,0.00018,0.001823,0.000541,0.000541,9.00E-05,0.000271,7.00E-05,0.000858,0.000902,0.000361,9.00E-05,0.000722,0.000361,0.000271,0.000722,9.00E-05,0.000722,0.000214,0.000429,0.000451,0.00018,0.000112,0.00014,0.000541,0.000271,0.001686,0.000271,9.00E-05,0.000119,9.00E-05,0.000361,0.000535,0.001006,4.40E-05,0.000722,0.001173,0.00028,9.00E-05,9.00E-05,0.000751,0,0.000166,0.000271,0.000875,0.000875,0,9.60E-05,0.001072,0.00018,0.000112,0.000133,0,9.00E-05,0.00193,0.00011,0.000107,0.00018,0.001772,9.00E-05,0.000256,0.002685,0.001823,4.40E-05,0.001668,0.002527,0.002527,4.00E-05,0.000189,0,0.000361,0,0.001471,0.000166,0.000604,unsucc
0.005396,0.008993,0.005427,0.003201,0.002227,0.002366,0.003597,0.001799,0.002783,0.002783,0.000696,0.001799,0.004314,0.008993,0.003597,0.001799,0.00167,0.001799,0.000835,0.000278,0.000417,0.000139,0.001948,0.003597,0.000748,0.000139,0.000187,0.008993,0.000278,0.000139,0.000139,0.000417,0.000139,0.007194,0.001113,0.001799,0.000187,0.000557,0.000835,0.000974,0.000974,0.000139,0.000278,0.000118,0.000282,0.000139,0.000139,0,0.000103,0.001799,0.000139,0,0.001799,0.000417,0,0.000139,0.000974,0,0,0,0.001799,0.001799,0.000141,0.000141,0.000278,0.000139,0.000141,0,0.000139,0,0,0,0,0.000137,0.000187,0.000138,0,0,0.000118,0,0,0.000278,0.000139,0,0.000141,0,0,0,0.000139,0,0,0,0,0,0,0.000278,0,0,0,0,succ
0.001948,0.001194,0.000503,0.001445,0.001696,0.00044,0.000817,0.000503,0.000817,0.000251,0.000503,0.000314,0.000314,0.001696,0.00044,0.000817,0.00088,0.000691,0.000251,0.000503,0.00044,0.00088,0.000754,0.000377,0.000126,0.001005,0.000251,0.000628,0.000691,0.000503,0.000126,6.30E-05,0.000251,0.000565,0.00088,0.000314,0.000188,0.000188,0.000754,0.000188,0.000314,0.000385,0.000503,0,0.000188,0.000673,0.000251,0,0.000481,0.000251,0.000314,0,0.000314,0.000314,0,0.000126,0.000314,0,0,0,0.000628,0.000817,9.60E-05,9.60E-05,0.000385,0.000503,0,0.000192,0.000481,0,0,0,9.60E-05,0,0.000126,0,0,0,0,0,0,0.000503,0.000126,0,9.60E-05,0,0,0,0,0,0,0,0,0.00044,0,0.000289,0,0,0,0,unsucc
0.000702,0.000421,0.001263,0.000842,0.001965,0.000842,0.000561,0.000281,0.000561,0.000421,0.000702,0.000281,0.001544,0.000281,0.000982,0.000281,0.001263,0.000421,0.000421,0.000702,0.000372,0.000743,0.000702,0.000421,0.001093,0.000579,0.00014,0.00014,0.000561,0.000281,0.00014,0.00014,0.000281,0.000281,0.000281,0.000842,0.000156,0.000281,0.000702,0.00014,0.00014,0.000372,0.00014,9.40E-05,0.00014,0.000289,0.00014,0,0.000434,0.00014,0.000283,0,0.000281,0.000281,0,0.000561,0.000421,0,0,0,0.000557,0.001263,0.000186,0.000289,0.000421,0.000421,0.000141,0,0.000372,0,0.000176,0,0.000182,0.000188,0.00014,0.000165,0,0,0.000118,0,0,0.000561,0.000186,0,0.000289,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.00302,0.00014,0.004455,0.00092,0,0,succ
0.001954,0.001729,0.001954,0.001503,0.000902,0.001052,0.000752,0.000827,0.001203,0.001278,0.000301,0.000301,0.000376,0.00015,0.000376,0.001127,0.000902,0.001278,0.000376,7.50E-05,7.50E-05,0.000376,0.000827,0.00015,0.000301,7.50E-05,0.000355,0.000444,0.000376,0.000752,0.000225,0.00015,7.50E-05,0.00015,0.000451,0.000601,0.00015,0.000827,0.000526,0.000301,0.000376,0.000752,0.000676,0.000162,7.50E-05,0.000376,0.000444,0.000112,0.000121,0.000676,0.00015,0.001686,0.000376,0.000752,0.000119,0.000225,0.000827,0.000535,0.001006,4.40E-05,0.000301,0.000444,7.50E-05,0.000105,0.00015,0.000355,0,0.000166,7.50E-05,0.000875,0.000875,0,9.60E-05,0.00015,0.000178,0.000112,9.30E-05,0,0.00015,0,0.00011,0.000376,7.50E-05,0.001772,0.000105,0.000256,0.002685,0,4.40E-05,0.001668,0.002527,0.002527,4.00E-05,0.000189,0,0.000301,0,0.001471,0.000166,0.000604,unsucc
0.000808,0.001963,0.000924,0.002194,0.000577,0.001039,0.001386,0.000693,0.000924,0.001039,0.001155,0.000231,0.000693,0.000808,0.001155,0.000231,0.000808,0.001039,0.000462,0.000808,0.000104,0.000924,0.000462,0.000693,0.000104,0.000104,0.000462,0.000577,0.000726,0.000462,0.000577,0.000808,0.000462,0.000462,0.000462,0.000462,0.000346,0.000231,0.000346,0.000577,0.000577,0.001039,0.000415,9.40E-05,0.000346,0.000104,0.000415,0,0.000231,0.000462,0.000104,0,0.000231,0.000115,0,0.000115,0.000115,0,0,0,0.000231,0.000311,0.000115,0.000289,0.000346,0.000231,0.000141,0,0.000115,0,0.000176,0,0.000182,0.000174,0.000115,0.000165,0.000186,0,0.000118,0,0,0.000346,0.00169,0,0.000289,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.00302,0.000726,0.004455,0.00092,0,0,succ
0.001866,0.00302,0.001333,0.001777,0.000622,0.001333,0.0008,0.001244,0.000977,0.000711,0.000355,0.000444,0.001155,0.000622,0.000888,0.001066,0.001066,0.000888,8.90E-05,8.90E-05,0.000355,0.000622,0.000622,0.000178,8.90E-05,0.000444,0.000355,0.000444,0.000622,0.000888,8.90E-05,0.000355,0.000178,8.90E-05,0.000888,0.0008,0.000267,0.000267,0.000533,0.000178,0.000178,0.000355,0.000355,0.000162,0.000622,0.000178,0.000444,0.000112,0.000121,0.000888,0.000444,0.001686,0.000444,0.000533,0.000119,8.90E-05,0.000267,0.000535,0.001006,4.40E-05,0.000533,0.000444,0.000162,0.000105,0.000178,0.000355,0,0.000166,0.000178,0.000875,0.000875,0,9.60E-05,8.90E-05,0.000178,0.000112,9.30E-05,0,0.000114,0,0.00011,8.90E-05,0.000189,0.001772,0.000105,0.000256,0.002685,0,4.40E-05,0.001668,0.002527,0.002527,4.00E-05,0.000189,0,0.000267,0,0.001471,0.000166,0.000604,unsucc
0.001447,0.001736,0.001447,0.00217,0.000868,0.000723,0.000868,0.000289,0.000723,0.001592,0.001013,0.000289,0.000289,0.000434,0.000868,0.000145,0.000289,0.000868,0.000289,0.000579,0.000104,0.000434,0.000434,0.000434,0.001013,0.000104,0.000145,0.000577,0.000145,0.000579,0.000289,0.000434,0.000145,0.000462,0.000289,0.000723,0.000289,0.000145,0.000145,0.000289,0.000145,0.000579,0.000145,0.000145,0.001013,0.000104,0.000415,0,0.000145,0.000579,0.000145,0,0.000289,0.000145,0,0.000434,0.000145,0,0,0,0.000289,0.000579,0.000115,0.000289,0.000289,0.000231,0.000141,0,0.000145,0,0.000176,0,0.000182,0.000174,0.000115,0.000165,0.000186,0,0.000118,0,0,0.000289,0.00169,0,0.000289,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.00302,0.000579,0.004455,0.00092,0,0,succ
0.001349,0.001517,0.00118,0.000506,0.000843,0.002192,0.000337,0.000506,0.000506,0.000843,0.000337,0.000337,0.000506,0.000843,0.001686,0.000843,0.000506,0.000674,0.000337,0.000337,0.000674,0.000674,0.000169,0.000337,0.000169,0.000337,0.000506,0.000506,0.000506,0.000506,0.000843,0.000506,0.000169,0.000674,0.000674,0.000169,0.001052,0.000337,0.000674,0.000162,0.000169,0.000169,0.000169,0.000162,0.000337,0.000169,0.000378,0.000112,0.000121,0.000931,0.000169,0.001686,0.000337,0.000337,0.000119,0.000169,0.000169,0.000535,0.001006,4.40E-05,0.000337,0.000445,0.000162,0.000105,0.000843,0.000283,0,0.000166,0.000337,0.000875,0.000875,0,9.60E-05,0.000169,0.000506,0.000112,9.30E-05,0,0.000114,0,0.00011,0.000337,0.000189,0.001772,0.000105,0.000256,0.002685,0,4.40E-05,0.001668,0.002527,0.002527,4.00E-05,0.000189,0,0.000169,0,0.001471,0.000166,0.000604,unsucc
0.001763,0.002385,0.000726,0.001244,0.002592,0.001555,0.001659,0.000518,0.001037,0.000415,0.00114,0.000829,0.00114,0.000726,0.001037,0.001555,0.001348,0.000518,0.001348,0.001037,0.000104,0.000829,0.000311,0.000104,0.000104,0.000104,0.000518,0.000726,0.000726,0.000518,0.00114,0.000415,0.000104,0.000311,0.000518,0.000415,0.000104,0.000104,0.000829,0.000104,0.001348,0.000311,0.000415,9.40E-05,0.000104,0.000104,0.000415,0,0.000415,0.000207,0.000104,0,0.000933,0.000207,0,0.001037,0.000415,0,0,0,0.001555,0.000311,0.000207,0.000289,0.000311,0.000207,0.000141,0,0.000104,0,0.000176,0,0.000182,0.000174,0.000104,0.000165,0.000186,0,0.000118,0,0,0.000415,0.00169,0,0.000289,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.00302,0.000726,0.004455,0.00092,0,0,succ
0.001425,0.002375,0.001009,0.001069,0.002018,0.001484,0.001484,0.000297,0.001543,0.001603,0.001009,0.000534,0.000712,0.000712,0.001247,0.000534,0.000831,0.001009,0.004037,0.000712,0.000573,0.000416,0.000772,0.000178,0.000877,0.000191,0.000119,0.000297,0.000178,0.000416,0.000119,0.000237,0.000191,0.000178,0.001425,0.000178,5.90E-05,0.000237,0.000772,0.000178,0.001781,0.000119,0.000178,0.000191,5.90E-05,5.90E-05,0.000178,8.90E-05,0.000594,0.00095,0.000382,0,0.000534,0.000297,0.000119,5.90E-05,0.001603,0,0,0,0.000475,0.000297,0.000594,0.000119,0.000237,0.000191,0,8.90E-05,5.90E-05,8.90E-05,0,0,9.60E-05,8.00E-05,0.000416,9.00E-05,8.90E-05,0,0,0,0.00011,0.000237,8.00E-05,0.001772,0.000119,0,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,0.000772,0,0,0.001564,0.002896,unsucc
0.001795,0.003176,0.002071,0.002209,0.001519,0.001519,0.000829,0.002071,0.00069,0.000967,0.001105,0.000276,0.00069,0.000829,0.000552,0.001105,0.001105,0.001381,0.00069,0.000276,0.000165,0.000552,0.001105,0.000138,0.001105,0.000276,0.00069,0.000552,0.000967,0.001381,0.000829,0.000138,0.000414,0.000276,0.00069,0.00069,0.000967,0.000552,0.000414,0.000276,0.00069,0.000829,0.000138,0.000111,0.000333,0.000276,0.000967,0,0.001243,0.000414,0.000276,0,0.00069,0.000552,0,0.000414,0.000967,0,0,0,0.000138,0.000496,0.000829,0.000141,0.000414,0.00069,0.000141,0,0.000138,0,0,0,0,0.000138,0.000165,0.000138,0,0,0.000118,0,0,0.000276,0.000139,0,0.000141,0,0,0,0.000139,0,0,0,0,0,0,0.000414,0,0,0,0,succ
0.001858,0.001961,0.000619,0.001652,0.003097,0.001755,0.001858,0.000516,0.001858,0.000206,0.000929,0.00031,0.001135,0.000929,0.001342,0.001135,0.000723,0.00031,0.001445,0.001032,0.000103,0.00031,0.000516,0.000103,0.00031,0.000516,0.000413,0.000206,0.000206,0.001032,0.000103,0.000413,0.00031,0.00031,0.000516,0.00031,0.000103,0.000516,0.000826,0.000826,0.000826,0.000103,0.000103,0.000118,0.00013,0.000137,0.000619,0,0.000103,0.000826,0.00013,0,0.000413,0.000516,0,0.000619,0.000619,0,0,0,0.00031,0.000206,0.00031,0.000118,0.000413,0.000413,0,0,0.000264,0,0,0,0,0.000137,0.000826,0.000138,0,0,0.000118,0,0,0.000413,0.000103,0,0.000118,0,0,0,0.000139,0,0,0,0,0,0,0.001548,0,0,0,0,succ
0.00168,0.002597,0.001069,0.001833,0.001375,0.001069,0.000458,0.000611,0.000611,0.001069,0.001833,0.000153,0.001069,0.000153,0.001222,0.000764,0.001527,0.000458,0.000657,0.001375,0.000153,0.000916,0.000611,0.000153,0.000611,0.000153,0.000458,0.000153,0.000153,0.000611,0.000764,6.30E-05,0.000305,0.000153,0.000458,0.000611,0.000305,0.000611,0.000611,0.000153,0.000153,0.000305,0.000305,0.000153,0.000458,0.000153,0.000153,0,0.000481,0.000329,0.000305,0,0.000153,0.000153,0,0.000305,0.000153,0,0,0,0.000611,0.000153,9.60E-05,0.000153,0.001527,0.000153,0,0.002301,0.000305,0,0,0,9.60E-05,0.000153,0.000219,0,0,0,0,0,0.00011,0.000305,0.000611,0,0.000153,0,0,0,0,0,0,0,0,0.00044,0,0.00011,0,0,0,0,unsucc
0.002977,0.002812,0.000496,0.000827,0.001323,0.001489,0.000992,0.000662,0.000992,0.000165,0.001158,0.000331,0.000331,0.000165,0.000827,0.001158,0.000662,0.000496,0.000827,0.001323,0.000165,0.000165,0.000827,0.000222,0.000165,0.000165,0.000187,0.000111,0.000331,0.000496,0.000776,0.000496,0.000333,0.000165,0.000331,0.000496,0.000496,0.000331,0.000992,0.000331,0.000662,0.000998,0.000333,0.000111,0.000333,0.000333,0.000165,0,0.000111,0.000662,0.000555,0,0.000665,0.000662,0,0.000165,0.000165,0,0,0,0.000827,0.000496,0.000222,0.000141,0.000331,0.000444,0.000141,0,0.000111,0,0,0,0,0.000111,0.000165,0.000138,0,0,0.000118,0,0,0.000331,0.000139,0,0.000141,0,0,0,0.000139,0,0,0,0,0,0,0.000165,0,0,0,0,succ
0.002539,0.002005,0.002005,0.001737,0.002405,0.000535,0.001604,0.001604,0.001604,0.000802,0.000802,0.000802,0.000267,0.000668,0.000134,0.002272,0.00147,0.001336,0.000802,0.000605,0.000267,0.000668,0.000401,0.000267,0.000134,0.000191,0.000134,0.000302,0.000401,0.000802,6.70E-05,0.003875,0.000401,0.000178,0.000802,0.000267,0.000267,0.000267,0.000134,0.000668,0.000535,0.001604,0.000302,0.000191,0.000267,0.000267,0.000134,8.90E-05,0.000302,0.000802,0.000401,0,0.000802,0.000668,0.000119,6.70E-05,0.000267,0.000535,0,0,0.000134,0.001604,0.000134,0.000119,0.000267,0.000134,0,8.90E-05,0.000401,8.90E-05,0,0,9.60E-05,0.000134,0.000416,9.00E-05,8.90E-05,0,0,0,0.00011,0.000605,0.000134,0.001772,0.000119,0,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,0.000802,0,0,0.001564,0.000134,unsucc
0.002417,0.003323,0.001812,0.00151,0.000604,0.002114,0.001812,0.00151,0.000453,0.000755,0.001057,0.000906,0.00151,0.000453,0.000302,0.001359,0.000302,0.000755,0.000453,0.000151,0.000302,0.000755,0.001812,0.000302,0.001359,0.000191,0.000453,0.001057,0.000604,0.000755,0.000302,0.000453,0.000401,0.000604,0.000151,0.001057,0.000453,0.000604,0.000453,0.000668,0.000535,0.000453,0.000151,0.000191,0.000151,0.000151,0.000151,8.90E-05,0.000302,0.000151,0.000151,0,0.000802,0.000302,0.000119,0.000604,0.000453,0.000535,0,0,0.000151,0.001604,0.000134,0.000119,0.001057,0.000302,0,8.90E-05,0.000151,8.90E-05,0,0,9.60E-05,0.000151,0.000151,0.000151,8.90E-05,0,0,0,0.00011,0.000453,0.000151,0.001772,0.000119,0,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,0.000755,0,0,0.001564,0.000604,unsucc
0.002721,0.002419,0.000605,0.000605,0.001512,0.00121,0.002117,0.000302,0.001543,0.000302,0.000907,0.000605,0.002117,0.000302,0.001247,0.000302,0.000605,0.000907,0.003931,0.000605,0.000573,0.00121,0.000605,0.000178,0.000877,0.000191,0.000302,0.000302,0.000178,0.000605,0.000119,0.000605,0.000191,0.000178,0.000302,0.000605,0.000302,0.000237,0.000772,0.000907,0.001814,0.000302,0.000302,0.000191,5.90E-05,5.90E-05,0.000302,8.90E-05,0.000302,0.000605,0.000302,0,0.000605,0.000302,0.000119,5.90E-05,0.001603,0,0,0,0.000302,0.000302,0.000907,0.000119,0.000237,0.000302,0,8.90E-05,5.90E-05,8.90E-05,0,0,9.60E-05,8.00E-05,0.000416,9.00E-05,8.90E-05,0,0,0,0.00011,0.000605,8.00E-05,0.001772,0.000119,0,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,0.000907,0,0,0.001564,0.002896,unsucc
0.002107,0.003216,0.002218,0.00122,0.000776,0.001774,0.000444,0.001553,0.001442,0.001109,0.000222,0.000665,0.000555,0.000444,0.000776,0.001109,0.001331,0.001331,0.000665,0.000665,0.000417,0.000333,0.000111,0.000222,0.000333,0.000139,0.000187,0.000111,0.000776,0.001331,0.000776,0.000111,0.000333,0.000705,0.000222,0.001331,0.000333,0.001664,0.000555,0.000444,0.000555,0.000998,0.000333,0.000111,0.000333,0.000333,0.000222,0,0.000111,0.000776,0.000555,0,0.000665,0.000333,0,0.000665,0.000333,0,0,0,0.000222,0.000665,0.000222,0.000141,0.000776,0.000444,0.000141,0,0.000111,0,0,0,0,0.000111,0.000187,0.000138,0,0,0.000118,0,0,0.000111,0.000139,0,0.000141,0,0,0,0.000139,0,0,0,0,0,0,0.000333,0,0,0,0,succ
0.001591,0.001857,0.000663,0.001724,0.000928,0.000928,0.000796,0.001591,0.000928,0.001326,0.000398,0.00053,0.001193,0.000663,0.00053,0.000265,0.000796,0.000398,0.000133,0.000133,0.00053,0.00053,0.00053,0.000133,0.000398,7.50E-05,0.000398,0.000133,0.000796,0.000398,0.000265,0.000796,0.000133,0.000398,0.000398,0.000674,0.000265,0.000265,0.000526,0.000133,0.000265,0.000133,0.000398,0.000398,0.000133,0.00053,0.000133,0.000112,0.000121,0.000265,0.000265,0.001686,0.00053,0.000663,0.000119,0.000265,0.000265,0.000535,0.001006,4.40E-05,0.000133,0.000674,7.50E-05,0.000105,0.000265,0.000265,0,0.000166,0.000133,0.000875,0.000875,0,9.60E-05,0.000133,0.000178,0.000112,0.000133,0,0.00015,0,0.00011,0.000133,0.000398,0.001772,0.000105,0.000256,0.002685,0,4.40E-05,0.001668,0.002527,0.002527,4.00E-05,0.000189,0,0.00053,0,0.001471,0.000166,0.000604,unsucc
0.003027,0.001324,0.000378,0.001892,0.001324,0.000378,0.000189,0.001703,0.000378,0.000189,0.001324,0.000189,0.000757,0.000942,0.001324,0.000378,0.000568,0.000378,0.000568,0.000568,0.000757,0.001324,0.001884,0.000946,0.000568,0.001513,0.000568,0.000471,0.000946,0.000568,0.000189,0.000378,0.000946,0.000378,0.000378,0.000189,0.000757,0.000189,0.000189,0.000189,0.000568,0.000707,0.000378,0.000236,0.000189,0.000189,0.000378,0.000112,0.000189,0.000189,0.000471,0.001686,0.000189,0.000105,0.000119,0.000568,0.000211,0.000535,0.001006,4.40E-05,0.000946,0.000189,0.000189,0.000105,0.000757,0.000236,0,0.000166,0.000707,0.000875,0.000875,0,9.60E-05,0.000568,0.000189,0.000112,9.30E-05,0,0.000114,0,0.00011,0.000471,0.000189,0.001772,0.000105,0.000256,0.002685,0,4.40E-05,0.001668,0.002527,0.002527,0,0.000189,0,0.000189,0,0.001471,0.000166,0.000604,unsucc
